machine_id,type_machine,age_machine_jours,derniere_maintenance_jours,temperature_moyenne,vibration_moyenne,pression_moyenne,nb_incidents_3_mois,criticite
MCH-SO-03543,presse,3490,32,54.3,4.36,6.1,5,moyenne
MCH-UG-03544,pompe,3790,155,51.4,5.79,6.38,2,haute
MCH-DZ-03545,presse,3333,90,51.8,0.0,10.55,2,basse
MCH-BS-03546,convoyeur,4636,24,94.8,2.02,6.91,4,moyenne
MCH-CD-03547,four,1140,57,70.3,3.4,12.28,2,basse
MCH-HU-03548,compresseur,3334,212,52.5,2.99,7.63,4,moyenne
MCH-KM-03549,presse,948,32,56.8,4.41,10.92,2,basse
MCH-TL-03550,convoyeur,2443,216,65.0,3.12,8.96,2,basse
MCH-MH-03551,convoyeur,3983,104,71.5,2.21,9.77,0,basse
MCH-DM-03552,four,2958,91,68.4,1.47,7.56,3,basse
MCH-KH-03553,presse,2277,99,53.9,1.22,7.72,1,basse
MCH-VA-03554,convoyeur,5309,56,68.8,1.89,9.05,2,basse
MCH-BD-03555,convoyeur,4636,33,57.7,2.15,10.0,2,basse
MCH-TM-03556,presse,3157,75,77.6,3.58,9.32,0,basse
MCH-KH-03557,compresseur,5700,94,65.7,2.76,3.58,3,basse
MCH-GD-03558,pompe,2546,107,55.9,2.02,8.64,2,basse
MCH-KH-03559,convoyeur,4728,104,73.3,1.49,6.36,3,basse
MCH-MZ-03560,pompe,1007,124,69.6,1.95,6.64,3,basse
MCH-GB-03561,pompe,1714,273,59.3,2.15,9.14,1,basse
MCH-LS-03562,convoyeur,2028,88,73.8,1.88,12.24,4,basse
MCH-NR-03563,presse,634,169,72.5,4.01,7.42,1,basse
MCH-CD-03564,presse,3010,110,79.4,5.05,12.93,1,moyenne
MCH-AG-03565,compresseur,1153,292,73.5,1.24,5.26,2,basse
MCH-BZ-03566,convoyeur,3805,79,62.4,4.68,11.08,2,moyenne
MCH-IL-03567,pompe,1140,72,44.7,4.04,9.08,2,moyenne
MCH-GN-03568,presse,741,162,67.2,3.27,8.52,0,basse
MCH-SE-03569,compresseur,5814,162,69.1,5.29,11.46,2,haute
MCH-AE-03570,presse,3949,59,65.6,2.74,6.41,2,moyenne
MCH-SI-03571,four,5618,107,28.9,3.6,11.19,1,haute
MCH-TH-03572,presse,2939,125,73.1,3.19,7.48,1,basse
MCH-TT-03573,compresseur,200,120,54.1,3.07,6.39,1,basse
MCH-FM-03574,four,3446,99,73.2,3.69,4.68,2,basse
MCH-TR-03575,presse,3349,13,85.4,3.07,11.96,2,basse
MCH-GN-03576,presse,89,121,62.0,3.7,10.85,2,basse
MCH-PE-03577,four,5167,125,70.3,2.0,6.8,2,moyenne
MCH-MR-03578,four,3719,102,65.4,2.04,9.36,5,moyenne
MCH-MX-03579,pompe,4468,54,71.3,1.99,8.32,4,moyenne
MCH-PL-03580,four,2963,198,66.2,2.45,7.12,1,moyenne
MCH-GD-03581,presse,3710,33,58.8,4.52,10.41,1,moyenne
MCH-TZ-03582,compresseur,1544,164,54.1,2.31,6.44,0,basse
MCH-FM-03583,compresseur,5842,32,84.1,3.98,2.52,0,haute
MCH-SC-03584,presse,2404,150,70.3,3.4,8.65,3,basse
MCH-CZ-03585,compresseur,973,34,75.0,2.34,8.17,1,basse
MCH-LY-03586,convoyeur,335,144,69.8,4.96,6.52,2,basse
MCH-AR-03587,presse,3817,228,76.7,4.1,5.77,4,haute
MCH-RO-03588,presse,5900,229,54.2,3.0,4.1,3,moyenne
MCH-CA-03589,four,5374,196,66.0,2.88,7.09,0,moyenne
MCH-KE-03590,pompe,4212,78,71.1,3.14,5.81,2,moyenne
MCH-NI-03591,compresseur,5943,47,80.5,0.71,10.41,1,moyenne
MCH-BS-03592,four,4336,69,97.1,1.76,9.29,3,haute
MCH-CI-03593,convoyeur,2035,156,69.9,3.69,6.79,2,basse
MCH-ZA-03594,compresseur,3607,120,57.1,0.63,9.31,1,basse
MCH-CV-03595,compresseur,478,310,50.7,1.88,7.73,0,basse
MCH-MG-03596,compresseur,1330,51,54.1,2.41,7.33,1,basse
MCH-KR-03597,convoyeur,2505,239,55.7,7.36,7.86,1,moyenne
MCH-LV-03598,compresseur,1210,73,30.2,4.01,12.43,1,moyenne
MCH-PH-03599,presse,5721,32,56.9,4.65,9.61,3,haute
MCH-GA-03600,convoyeur,5973,97,73.6,1.79,7.25,4,moyenne
MCH-SK-03601,presse,2225,118,65.9,3.54,10.23,1,basse
MCH-RO-03602,pompe,4255,184,61.9,0.36,10.14,0,basse
MCH-MG-03603,presse,2446,51,45.5,2.5,8.65,1,basse
MCH-PY-03604,four,837,97,77.6,3.76,7.18,0,basse
MCH-BY-03605,pompe,2021,79,71.1,0.87,7.01,0,basse
MCH-OM-03606,compresseur,1400,59,64.8,3.59,5.31,5,basse
MCH-WS-03607,presse,1968,223,38.6,3.71,8.45,2,moyenne
MCH-MC-03608,presse,1290,119,59.1,2.1,6.48,2,basse
MCH-PG-03609,presse,674,7,70.2,1.75,6.91,5,basse
MCH-LB-03610,convoyeur,1304,98,64.7,1.93,9.56,1,basse
MCH-BJ-03611,presse,5434,17,67.3,2.48,12.22,2,moyenne
MCH-KG-03612,presse,511,91,73.2,2.52,8.94,3,basse
MCH-BD-03613,pompe,1948,20,66.9,3.76,7.74,3,basse
MCH-KN-03614,presse,3170,119,72.8,2.2,7.95,5,moyenne
MCH-CI-03615,convoyeur,2127,17,54.9,5.4,10.84,8,moyenne
MCH-AO-03616,pompe,3105,34,50.3,5.39,8.97,1,moyenne
MCH-LV-03617,convoyeur,260,139,70.7,3.35,8.48,2,basse
MCH-KH-03618,convoyeur,3891,78,73.2,2.48,8.66,2,basse
MCH-CD-03619,pompe,3380,22,71.2,2.2,4.43,0,basse
MCH-GD-03620,four,4085,213,66.6,3.48,8.98,0,basse
MCH-DM-03621,compresseur,3403,56,61.1,3.74,5.81,5,moyenne
MCH-SZ-03622,compresseur,2627,64,67.5,2.7,8.99,2,basse
MCH-HN-03623,convoyeur,2100,69,69.6,2.41,6.16,2,basse
MCH-SI-03624,four,1358,126,70.3,3.53,9.48,1,basse
MCH-EC-03625,presse,3000,60,96.3,3.1,7.62,0,moyenne
MCH-TG-03626,presse,156,71,54.0,2.14,5.14,0,basse
MCH-DJ-03627,compresseur,1969,172,103.7,3.17,7.27,5,haute
MCH-LS-03628,four,4067,157,49.9,2.09,13.51,0,basse
MCH-TJ-03629,four,652,68,69.6,1.87,2.32,4,basse
MCH-NP-03630,convoyeur,377,70,50.7,2.99,8.42,5,basse
MCH-PL-03631,convoyeur,3913,4,68.7,2.14,5.47,4,basse
MCH-HT-03632,pompe,2386,90,76.8,1.9,11.44,4,basse
MCH-NA-03633,presse,4810,142,65.4,4.57,10.04,4,haute
MCH-ZM-03634,four,5623,57,76.7,2.41,8.46,2,basse
MCH-ER-03635,convoyeur,5742,192,59.9,5.77,10.29,0,haute
MCH-ER-03636,convoyeur,2553,15,40.4,3.94,8.61,2,basse
MCH-DZ-03637,convoyeur,1585,36,72.5,1.77,8.02,2,basse
MCH-KM-03638,pompe,3651,182,65.4,4.74,6.5,1,moyenne
MCH-NR-03639,presse,3769,139,59.2,1.93,7.1,1,basse
MCH-MY-03640,presse,3734,14,60.1,5.96,6.84,1,haute
MCH-AT-03641,four,1930,17,69.9,3.34,8.03,2,basse
MCH-LK-03642,four,382,121,55.2,3.81,3.27,3,basse
MCH-VE-03643,convoyeur,1260,103,69.5,3.05,10.57,0,basse
MCH-FJ-03644,four,926,63,79.3,3.4,12.87,5,basse
MCH-PG-03645,convoyeur,743,188,89.7,2.66,6.92,1,moyenne
MCH-UA-03646,presse,5557,45,81.9,1.61,10.94,0,moyenne
MCH-NP-03647,presse,83,8,66.9,3.51,7.66,1,basse
MCH-MW-03648,four,3611,126,68.1,4.54,6.49,3,moyenne
MCH-AF-03649,presse,5684,146,60.2,1.21,7.05,1,moyenne
MCH-MA-03650,pompe,2160,47,59.4,5.31,8.21,2,moyenne
MCH-GH-03651,pompe,3162,27,75.5,3.9,6.2,5,basse
MCH-GA-03652,convoyeur,4174,8,61.3,2.34,9.52,0,basse
MCH-IT-03653,convoyeur,1903,77,69.4,2.32,6.7,2,basse
MCH-GB-03654,presse,2865,99,53.4,5.8,5.32,2,haute
MCH-MA-03655,convoyeur,4902,154,81.4,4.41,7.95,0,moyenne
MCH-BI-03656,convoyeur,4472,104,61.1,4.71,6.27,2,moyenne
MCH-TR-03657,four,4850,50,78.1,2.62,7.18,3,moyenne
MCH-CA-03658,compresseur,5924,90,56.6,3.83,7.86,3,haute
MCH-SO-03659,convoyeur,2221,159,55.9,3.52,4.65,3,basse
MCH-ER-03660,convoyeur,4482,99,80.9,2.74,11.65,4,moyenne
MCH-MM-03661,convoyeur,3616,144,57.5,3.16,10.03,4,basse
MCH-LR-03662,four,3999,29,46.2,4.67,6.42,2,moyenne
MCH-FJ-03663,four,4439,123,52.5,5.4,7.95,2,haute
MCH-PK-03664,convoyeur,4498,104,75.3,2.62,9.59,2,basse
MCH-CI-03665,convoyeur,5314,59,74.1,1.03,8.52,2,moyenne
MCH-IN-03666,convoyeur,2095,161,55.8,5.47,12.7,0,moyenne
MCH-SV-03667,pompe,3920,271,57.4,5.48,7.4,5,haute
MCH-RW-03668,convoyeur,1681,13,73.1,3.6,10.97,4,basse
MCH-SM-03669,compresseur,3567,62,80.8,5.69,4.66,2,moyenne
MCH-DZ-03670,pompe,4507,73,64.2,3.49,5.05,0,basse
MCH-KW-03671,pompe,4746,77,71.7,1.64,12.21,1,basse
MCH-UG-03672,convoyeur,2520,46,75.5,1.03,6.92,3,basse
MCH-MW-03673,pompe,3052,16,90.8,1.02,5.08,2,moyenne
MCH-VA-03674,presse,2003,64,51.1,3.01,7.88,1,basse
MCH-MX-03675,convoyeur,1014,73,57.0,2.3,11.16,1,basse
MCH-TZ-03676,compresseur,1563,60,58.9,2.13,6.09,3,basse
MCH-CI-03677,presse,5472,75,74.9,2.84,7.9,4,moyenne
MCH-MG-03678,convoyeur,1853,91,62.0,4.29,3.36,1,basse
MCH-MH-03679,presse,5848,66,68.7,2.18,6.83,6,haute
MCH-PK-03680,presse,1448,45,66.5,1.93,10.49,2,basse
MCH-VN-03681,pompe,4338,75,65.0,2.28,6.04,1,basse
MCH-EC-03682,compresseur,3443,97,66.3,4.38,4.82,2,moyenne
MCH-GQ-03683,convoyeur,4181,80,77.4,2.89,6.06,0,basse
MCH-MA-03684,four,3863,283,53.4,3.42,6.48,1,moyenne
MCH-KG-03685,pompe,4240,102,63.2,5.33,9.91,1,haute
MCH-VE-03686,pompe,5433,77,50.4,7.26,8.95,1,haute
MCH-UA-03687,four,3380,40,67.7,3.96,9.43,1,basse
MCH-BS-03688,four,407,41,62.7,3.81,8.07,3,basse
MCH-GQ-03689,pompe,1624,60,77.8,1.22,6.45,0,basse
MCH-CR-03690,convoyeur,4249,62,64.9,3.55,6.06,1,basse
MCH-KW-03691,presse,2964,60,59.7,3.09,9.08,2,basse
MCH-CL-03692,pompe,3291,105,62.0,4.34,11.97,1,basse
MCH-GY-03693,compresseur,3579,158,85.7,2.41,5.65,2,moyenne
MCH-KP-03694,compresseur,2295,127,46.2,3.3,5.46,2,moyenne
MCH-CI-03695,presse,4643,116,57.5,3.91,5.16,0,basse
MCH-EG-03696,compresseur,4341,36,65.4,5.85,10.08,2,haute
MCH-MR-03697,convoyeur,4285,174,57.4,5.35,7.89,3,haute
MCH-MD-03698,compresseur,4291,39,70.9,4.9,9.39,1,moyenne
MCH-CV-03699,presse,5342,95,64.3,4.09,6.73,2,moyenne
MCH-SE-03700,pompe,3572,111,68.1,2.35,9.55,2,basse
MCH-MW-03701,compresseur,5802,178,66.4,4.09,7.28,2,haute
MCH-NL-03702,compresseur,715,250,63.8,1.84,4.14,3,basse
MCH-UG-03703,four,3791,58,49.5,2.69,10.31,0,basse
MCH-CU-03704,four,4301,89,67.1,5.67,7.91,1,moyenne
MCH-TR-03705,convoyeur,2863,167,43.8,3.81,7.22,3,moyenne
MCH-MV-03706,pompe,1729,264,56.9,3.34,8.7,0,basse
MCH-NO-03707,presse,3300,63,70.9,3.53,4.39,4,basse
MCH-ER-03708,convoyeur,2188,38,79.3,2.86,9.08,1,basse
MCH-RU-03709,four,5454,22,93.2,0.0,6.51,1,moyenne
MCH-ZW-03710,compresseur,2140,14,59.9,1.1,7.61,1,basse
MCH-SO-03711,four,1054,43,54.6,3.93,10.85,3,basse
MCH-MD-03712,four,3458,145,71.3,1.62,9.61,1,basse
MCH-KH-03713,compresseur,2375,151,87.4,2.84,7.56,2,moyenne
MCH-EC-03714,presse,575,102,83.4,1.16,7.75,1,basse
MCH-TH-03715,compresseur,3389,61,52.6,1.92,1.6,1,basse
MCH-DM-03716,compresseur,3227,105,63.3,2.99,5.95,3,basse
MCH-RW-03717,compresseur,1039,81,75.2,4.39,8.42,2,basse
MCH-JO-03718,presse,3585,63,76.0,4.69,6.09,1,moyenne
MCH-CU-03719,compresseur,3404,98,72.1,1.9,4.68,2,basse
MCH-ER-03720,presse,4641,59,59.6,3.46,9.2,0,basse
MCH-KW-03721,convoyeur,2169,98,72.0,0.86,11.27,1,basse
MCH-PG-03722,presse,1492,110,76.2,3.08,6.2,2,basse
MCH-VN-03723,four,5707,129,53.8,4.43,10.19,5,haute
MCH-BF-03724,pompe,3367,17,81.0,2.9,9.81,1,basse
MCH-MK-03725,four,162,176,76.9,4.97,5.56,1,moyenne
MCH-AG-03726,pompe,4924,73,56.1,4.26,6.18,3,moyenne
MCH-RU-03727,convoyeur,1180,251,76.1,3.36,12.51,1,basse
MCH-CR-03728,compresseur,4716,145,74.8,2.63,5.21,3,basse
MCH-FI-03729,presse,4230,39,75.2,2.2,6.48,1,basse
MCH-MV-03730,presse,5812,118,83.9,0.81,12.91,0,haute
MCH-TJ-03731,four,5793,167,64.9,1.06,6.58,1,moyenne
MCH-SD-03732,convoyeur,1646,66,69.0,4.49,11.38,2,basse
MCH-TD-03733,four,4598,36,33.3,5.27,5.44,1,haute
MCH-SA-03734,compresseur,1901,31,78.4,1.38,8.35,1,basse
MCH-NE-03735,compresseur,3775,21,77.2,3.1,10.71,2,basse
MCH-LA-03736,compresseur,3586,9,81.3,0.64,6.83,2,basse
MCH-RW-03737,convoyeur,327,74,53.8,1.53,8.25,3,basse
MCH-NI-03738,presse,31,32,76.5,3.39,9.86,4,basse
MCH-KN-03739,four,346,47,77.2,2.22,5.75,2,basse
MCH-PA-03740,compresseur,767,255,57.2,0.13,13.6,2,basse
MCH-RW-03741,compresseur,1545,110,77.7,5.58,10.59,2,basse
MCH-DM-03742,four,5441,38,70.6,2.93,7.11,2,moyenne
MCH-BS-03743,convoyeur,3111,334,44.6,1.34,7.41,2,basse
MCH-TM-03744,compresseur,4781,98,72.0,3.19,12.78,2,basse
MCH-AT-03745,four,5029,315,55.8,2.88,7.11,2,moyenne
MCH-PS-03746,convoyeur,4409,216,44.9,3.63,6.82,2,haute
MCH-GN-03747,four,2348,100,69.4,2.49,10.87,2,basse
MCH-JP-03748,four,5183,74,64.2,3.47,4.5,0,moyenne
MCH-AU-03749,four,4452,143,81.8,4.42,7.8,1,moyenne
MCH-IS-03750,convoyeur,4458,94,67.2,1.02,8.21,0,basse
MCH-GR-03751,presse,5409,55,74.3,1.96,6.24,3,basse
MCH-SO-03752,four,3591,52,71.1,4.26,4.09,1,basse
MCH-JO-03753,compresseur,3171,159,77.3,2.17,8.17,1,basse
MCH-DO-03754,pompe,5340,37,54.4,2.88,9.72,1,basse
MCH-PK-03755,compresseur,2726,158,67.4,2.29,6.3,1,basse
MCH-TM-03756,presse,4869,83,63.3,2.39,5.05,2,basse
MCH-CH-03757,convoyeur,323,18,72.8,2.26,11.14,1,basse
MCH-SA-03758,pompe,7,167,68.1,1.11,9.32,0,basse
MCH-SY-03759,convoyeur,3169,38,57.6,3.69,7.1,4,basse
MCH-SE-03760,pompe,441,43,60.9,4.59,10.3,1,basse
MCH-CG-03761,convoyeur,5859,68,84.8,2.74,8.6,2,moyenne
MCH-TO-03762,convoyeur,33,77,44.7,4.42,12.47,0,basse
MCH-CI-03763,presse,4308,100,73.5,2.26,9.66,2,moyenne
MCH-IQ-03764,convoyeur,1460,161,79.9,2.17,4.53,3,basse
MCH-ST-03765,convoyeur,5805,157,71.9,3.62,6.35,2,moyenne
MCH-MM-03766,presse,2289,51,88.7,3.64,6.47,1,moyenne
MCH-SR-03767,presse,163,52,76.3,2.83,8.77,1,basse
MCH-TW-03768,four,161,149,69.6,4.01,7.24,4,moyenne
MCH-BB-03769,compresseur,3320,33,59.4,1.07,5.18,2,basse
MCH-PS-03770,convoyeur,5920,83,69.8,2.54,9.47,1,moyenne
MCH-WS-03771,compresseur,5878,205,73.2,4.45,10.5,3,haute
MCH-OM-03772,convoyeur,2023,57,65.0,4.44,7.74,4,basse
MCH-ST-03773,pompe,2896,21,56.1,4.25,8.52,0,basse
MCH-GM-03774,convoyeur,602,38,50.5,4.53,5.58,3,basse
MCH-NO-03775,pompe,3133,41,67.2,2.44,6.69,2,basse
MCH-CA-03776,convoyeur,3598,36,47.2,0.44,6.8,1,basse
MCH-LK-03777,four,1506,66,59.3,2.61,9.4,0,basse
MCH-TD-03778,four,3672,311,35.8,3.95,8.64,1,haute
MCH-GB-03779,convoyeur,5398,115,75.0,4.2,7.18,6,haute
MCH-HU-03780,pompe,5,71,78.8,2.21,7.08,0,basse
MCH-KG-03781,compresseur,1373,76,65.9,1.55,3.08,5,basse
MCH-AU-03782,pompe,1259,45,87.0,1.7,12.01,1,basse
MCH-PG-03783,presse,743,75,81.2,2.18,2.79,2,basse
MCH-IN-03784,four,996,199,70.8,0.15,9.05,1,basse
MCH-MG-03785,convoyeur,3755,85,63.6,2.21,8.09,3,basse
MCH-BT-03786,pompe,616,156,60.8,3.07,7.34,1,basse
MCH-OM-03787,pompe,4431,142,71.7,2.85,7.98,3,basse
MCH-CL-03788,four,5322,302,63.3,2.5,6.34,2,moyenne
MCH-GW-03789,compresseur,5559,141,71.6,1.97,9.63,2,moyenne
MCH-GE-03790,pompe,3961,288,72.5,2.14,4.72,1,basse
MCH-LK-03791,pompe,1184,165,62.2,2.17,8.82,0,basse
MCH-TZ-03792,compresseur,511,101,78.1,4.06,6.31,1,basse
MCH-FM-03793,presse,1392,42,62.3,3.0,6.93,1,basse
MCH-MG-03794,four,5771,156,65.3,7.75,7.0,0,haute
MCH-KN-03795,compresseur,5774,165,53.3,2.5,7.59,3,moyenne
MCH-VA-03796,presse,2291,168,61.8,3.66,9.26,1,basse
MCH-ZM-03797,pompe,1954,3,90.9,2.53,7.91,3,basse
MCH-NP-03798,pompe,3060,56,54.2,2.5,10.33,3,basse
MCH-DM-03799,pompe,1750,114,70.3,5.34,10.61,1,moyenne
MCH-VE-03800,four,5877,60,59.5,4.5,8.77,2,haute
MCH-CU-03801,convoyeur,1327,52,38.4,0.37,9.71,1,moyenne
MCH-GA-03802,four,2214,45,71.7,1.47,13.06,1,basse
MCH-GA-03803,pompe,2576,18,58.3,2.8,4.47,1,basse
MCH-BH-03804,pompe,750,110,68.8,2.22,10.69,4,basse
MCH-TN-03805,four,2296,49,76.9,0.74,11.86,0,basse
MCH-MG-03806,pompe,5140,58,67.8,3.17,9.08,5,moyenne
MCH-SN-03807,pompe,842,71,68.9,0.18,12.76,1,basse
MCH-IT-03808,convoyeur,3504,123,54.6,3.19,12.43,2,basse
MCH-UG-03809,presse,2439,99,73.5,4.09,7.16,4,moyenne
MCH-SO-03810,compresseur,1023,95,62.7,4.31,7.35,1,basse
MCH-DO-03811,convoyeur,74,7,41.0,2.78,9.33,1,basse
MCH-LI-03812,presse,1640,159,74.9,5.27,6.44,1,moyenne
MCH-MA-03813,convoyeur,370,241,78.6,3.5,14.78,3,basse
MCH-JP-03814,compresseur,2260,93,82.8,4.27,9.97,0,basse
MCH-JP-03815,pompe,4861,31,91.0,1.9,8.12,4,haute
MCH-TO-03816,convoyeur,4318,53,74.3,5.28,4.47,3,haute
MCH-IQ-03817,four,5684,33,71.2,3.0,8.63,0,basse
MCH-SG-03818,presse,2562,223,78.1,5.37,5.04,3,haute
MCH-GD-03819,four,4246,57,54.4,5.04,9.9,2,moyenne
MCH-BY-03820,pompe,3992,96,44.9,3.39,1.74,2,haute
MCH-CR-03821,pompe,1302,69,59.3,3.61,11.46,1,basse
MCH-GB-03822,convoyeur,1821,119,80.3,2.73,6.94,0,basse
MCH-NG-03823,pompe,3178,40,57.1,1.77,3.77,0,basse
MCH-BH-03824,convoyeur,4779,94,70.6,3.89,7.96,1,basse
MCH-IS-03825,four,2770,58,71.9,3.82,8.04,1,basse
MCH-TD-03826,compresseur,1366,173,67.9,0.57,7.84,0,basse
MCH-CN-03827,convoyeur,5960,8,49.7,2.88,11.45,3,basse
MCH-ME-03828,presse,693,63,69.1,4.3,8.95,3,basse
MCH-CO-03829,pompe,5735,162,59.9,5.2,9.99,3,haute
MCH-HU-03830,four,4854,149,85.4,4.09,7.38,4,haute
MCH-CY-03831,compresseur,5033,20,78.6,0.72,9.07,5,basse
MCH-LC-03832,four,4769,138,60.4,1.42,4.73,1,basse
MCH-LI-03833,presse,1249,36,86.2,2.48,8.65,0,basse
MCH-HU-03834,pompe,3795,47,69.1,5.1,6.1,2,moyenne
MCH-PS-03835,presse,4540,156,44.9,2.09,11.3,1,moyenne
MCH-GD-03836,pompe,4474,62,64.1,4.59,8.19,2,moyenne
MCH-MX-03837,convoyeur,1629,18,84.6,2.07,9.66,1,basse
MCH-RW-03838,four,1086,29,55.2,3.8,8.66,0,basse
MCH-CV-03839,four,1968,83,64.2,1.59,12.52,1,basse
MCH-TR-03840,four,2879,60,48.7,2.71,4.1,4,basse
MCH-ZM-03841,convoyeur,3442,59,50.6,1.3,7.72,1,basse
MCH-IQ-03842,convoyeur,5021,118,55.0,5.16,5.6,2,haute
MCH-YE-03843,compresseur,4614,103,50.3,1.96,2.88,7,haute
MCH-NI-03844,four,4056,64,57.6,0.68,5.44,2,basse
MCH-MT-03845,convoyeur,1580,151,85.9,0.56,10.93,3,moyenne
MCH-PG-03846,presse,2873,118,64.6,2.87,7.92,3,moyenne
MCH-BO-03847,compresseur,2012,98,74.4,2.31,7.45,4,basse
MCH-ZW-03848,presse,1409,53,78.1,3.97,9.93,1,basse
MCH-BW-03849,compresseur,61,168,51.7,2.65,8.29,2,basse
MCH-NA-03850,presse,2036,59,55.0,4.75,9.53,3,basse
MCH-SG-03851,pompe,1536,63,74.2,2.42,8.81,3,basse
MCH-AE-03852,pompe,3431,226,57.4,4.54,9.36,5,haute
MCH-IT-03853,compresseur,373,38,73.4,1.57,6.88,4,basse
MCH-MD-03854,convoyeur,1623,38,85.1,0.75,10.62,1,basse
MCH-MN-03855,presse,268,65,47.5,1.76,4.97,3,basse
MCH-PH-03856,compresseur,3848,31,60.7,1.31,7.79,1,basse
MCH-RU-03857,pompe,3409,32,62.6,1.14,10.74,2,basse
MCH-LR-03858,compresseur,2024,222,58.7,3.62,7.61,2,basse
MCH-TT-03859,convoyeur,884,64,57.7,2.6,6.92,2,basse
MCH-AD-03860,convoyeur,5747,101,59.1,3.21,13.72,3,moyenne
MCH-ES-03861,presse,3506,22,64.8,3.79,11.55,4,basse
MCH-BW-03862,compresseur,4074,35,67.0,0.47,8.35,1,basse
MCH-ES-03863,presse,3188,242,76.4,3.85,5.57,3,moyenne
MCH-PK-03864,presse,4839,31,64.7,1.19,2.91,0,moyenne
MCH-ZW-03865,presse,5378,103,78.4,2.13,9.77,2,moyenne
MCH-TL-03866,convoyeur,2296,3,57.9,0.16,11.16,4,basse
MCH-MC-03867,four,4140,20,50.6,3.98,8.99,5,moyenne
MCH-MK-03868,compresseur,1379,64,61.3,0.47,3.72,2,basse
MCH-BI-03869,presse,3911,148,70.5,1.2,8.4,3,moyenne
MCH-SN-03870,pompe,2394,80,75.3,1.31,6.78,3,basse
MCH-MY-03871,pompe,40,68,82.5,2.81,8.4,1,basse
MCH-GM-03872,four,5733,125,68.5,2.76,12.86,2,moyenne
MCH-NP-03873,convoyeur,5210,93,74.0,4.22,9.97,2,moyenne
MCH-GH-03874,presse,1745,15,81.4,2.84,9.44,0,basse
MCH-SA-03875,presse,5986,76,55.6,4.45,7.89,1,moyenne
MCH-IQ-03876,presse,1902,54,62.5,3.57,9.04,3,basse
MCH-LI-03877,compresseur,2753,66,98.3,1.58,6.19,4,haute
MCH-JM-03878,pompe,5107,52,75.3,2.0,9.39,1,moyenne
MCH-LU-03879,pompe,1827,77,71.1,5.27,7.52,3,moyenne
MCH-SY-03880,four,2703,106,75.7,4.84,5.94,3,moyenne
MCH-TR-03881,compresseur,3993,24,49.0,4.24,10.04,3,moyenne
MCH-CO-03882,convoyeur,782,44,57.2,4.43,2.42,3,basse
MCH-TM-03883,convoyeur,2534,122,52.9,3.7,6.64,1,basse
MCH-RU-03884,pompe,1856,133,70.0,3.5,9.53,2,basse
MCH-LV-03885,convoyeur,4060,201,60.6,3.07,11.06,0,basse
MCH-KZ-03886,pompe,815,81,66.1,5.55,9.18,2,moyenne
MCH-BE-03887,pompe,1396,42,61.3,2.3,6.32,1,basse
MCH-BD-03888,pompe,4268,44,45.5,3.36,7.87,5,moyenne
MCH-BZ-03889,four,937,79,75.6,0.44,8.73,3,basse
MCH-YE-03890,convoyeur,2532,35,43.9,0.85,11.9,2,basse
MCH-PK-03891,four,4277,191,56.3,5.72,10.3,2,haute
MCH-AM-03892,convoyeur,4592,52,49.2,3.93,10.32,0,basse
MCH-CM-03893,compresseur,569,174,54.4,2.68,8.16,2,basse
MCH-DJ-03894,presse,5111,31,67.4,3.12,5.32,3,moyenne
MCH-OM-03895,four,4343,66,79.8,0.96,4.48,3,moyenne
MCH-PH-03896,convoyeur,2035,59,46.3,2.36,7.25,2,basse
MCH-AD-03897,pompe,4582,21,58.3,0.81,9.75,3,basse
MCH-NP-03898,compresseur,4369,62,44.0,2.56,6.75,1,moyenne
MCH-FR-03899,four,3605,92,57.7,4.02,9.43,2,moyenne
MCH-FM-03900,convoyeur,3350,7,65.9,3.68,6.01,3,basse
MCH-CO-03901,four,4408,113,74.2,5.38,6.4,3,haute
MCH-CF-03902,convoyeur,5995,98,39.6,3.44,11.52,5,haute
MCH-KI-03903,pompe,3471,75,71.6,0.0,9.92,1,basse
MCH-DJ-03904,four,4852,129,53.3,5.93,7.23,1,haute
MCH-IS-03905,presse,4465,135,50.4,1.74,5.92,4,moyenne
MCH-BW-03906,presse,5134,365,65.8,3.24,10.37,2,moyenne
MCH-TD-03907,four,5727,20,72.5,3.15,10.19,1,basse
MCH-ML-03908,pompe,1158,211,63.8,3.36,9.6,5,basse
MCH-ID-03909,four,992,153,51.9,3.07,7.56,3,basse
MCH-BS-03910,compresseur,3518,98,63.8,3.1,5.26,1,basse
MCH-MR-03911,four,2695,32,56.3,1.02,7.96,2,basse
MCH-TL-03912,pompe,3424,55,72.2,6.88,11.52,0,haute
MCH-CF-03913,convoyeur,4788,49,77.9,3.98,5.73,2,basse
MCH-DM-03914,presse,5590,70,77.1,3.08,8.12,2,basse
MCH-BF-03915,pompe,2504,126,64.8,5.76,12.09,0,moyenne
MCH-MY-03916,pompe,4307,184,78.5,1.39,7.24,2,moyenne
MCH-YE-03917,four,1180,252,52.7,4.3,7.68,1,moyenne
MCH-KP-03918,pompe,3207,56,86.4,2.17,4.62,0,basse
MCH-RS-03919,presse,130,87,52.7,3.6,9.56,3,basse
MCH-ME-03920,four,3022,37,40.6,3.64,6.15,1,moyenne
MCH-TW-03921,presse,3272,158,81.4,0.0,4.11,2,basse
MCH-HT-03922,convoyeur,4412,103,56.5,0.85,5.62,2,moyenne
MCH-NP-03923,convoyeur,3896,65,66.4,5.38,8.52,1,moyenne
